idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s,tokens_received,gen_chars,saw_done,finish_reason
1486,102.373,102.37490161599999,1.3548692339991248,ok,0.04711397999926703,0.01655353006330349,0.02447781899900292,80,342,True,length
1487,102.402,102.40324883799985,1.3632623480007169,ok,0.055628688000069815,0.016552003417732348,0.024479400999553036,80,327,True,length
1488,102.488,102.48876445099995,1.3617084969991993,ok,0.05640753599982418,0.01652247193671912,0.024988650000523194,80,604,True,length
1489,102.575,102.57544985200002,1.354128798999227,ok,0.053771210999912,0.016459906000012712,0.024992295999254566,80,589,True,length
1490,102.69,102.69182793399887,1.3484741289994417,ok,0.055262810999920475,0.016369448189869195,0.024989888001073268,80,398,True,length
1491,102.747,102.74722754199865,1.3523374060005153,ok,0.05333360199983872,0.01644276124050843,0.024972637998871505,80,412,True,length
1492,102.804,102.80484006599909,1.3404819990009855,ok,0.049081187000410864,0.016346493721518723,0.024991694999698666,80,358,True,length
1493,103.517,103.51747792700007,1.3581221559998085,ok,0.04523396999866236,0.01661835778480664,0.02499278399955074,80,432,True,length
1494,103.632,103.63229614099873,1.35521885000162,ok,0.047060423999937484,0.016558489240519003,0.024921879999965313,80,505,True,length
1495,103.719,103.72007278599995,1.348143577000883,ok,0.046469255999909365,0.01647640456961003,0.024989188999825274,80,453,True,length
1496,103.804,103.80493165999906,1.3430881509993924,ok,0.04557183100041584,0.01642389149365735,0.02460630499990657,80,603,True,length
1497,104.029,104.029930581999,1.3598281609993137,ok,0.04645124699891312,0.016624668240505736,0.02460419199996977,80,504,True,length
1498,104.058,104.0595899839991,1.3601757699998416,ok,0.05296956500023953,0.016546629860754423,0.024784057999568176,80,298,True,length
1499,104.173,104.17401136099943,1.3637543990007543,ok,0.05401739700027974,0.016578621962022984,0.024821421000524424,80,480,True,length
1500,104.287,104.2880424599989,1.366877010999815,ok,0.05458642400117242,0.016610951949368877,0.024810756998704164,80,426,True,length
1501,104.402,104.40259636399969,1.3704402889998164,ok,0.054392078000091715,0.016658505265822205,0.02460722099931445,80,402,True,length
1502,104.46,104.46033197999895,1.3670867660002841,ok,0.04942118200051482,0.0166790062405106,0.024816028999339323,80,404,True,length
1503,104.575,104.575966426999,1.3689157769986195,ok,0.049107457998616155,0.016706103455707985,0.024802943000395317,80,402,True,length
1504,104.661,104.66158099899985,1.3638400360014202,ok,0.04769834900071146,0.016659682417722955,0.02460568100104865,80,298,True,length
1505,104.804,104.80512813899986,1.3687447990014334,ok,0.05239217800044571,0.016662360696201074,0.02433527100038191,80,583,True,length
1506,105.173,105.17374021700016,1.3905013670009794,ok,0.05741672399926756,0.016874165721536067,0.025678074000097695,80,599,True,length
1507,105.259,105.26037049200022,1.390870241999437,ok,0.060774186000344343,0.01683632170886396,0.025645794999945792,80,398,True,length
1508,105.287,105.28810863099898,1.3769341080005688,ok,0.04631557399989106,0.016842964417736753,0.0256751990000339,80,589,True,length
1509,105.345,105.34568580700034,1.3917916810005408,ok,0.05623976400056563,0.01690541264556659,0.02570439499868371,80,379,True,length
1510,105.402,105.40311647599992,1.3836259440013237,ok,0.05276464800044778,0.01684599718987268,0.02573129099982907,80,379,True,length
1511,105.517,105.51785938799912,1.3814054770009534,ok,0.056219455000245944,0.016774184443028955,0.025705857999128057,80,397,True,length
1512,105.69,105.69061400099963,1.368659805999414,ok,0.04805972600115638,0.01671608613922885,0.0257301270012249,80,389,True,length
1513,105.747,105.74743103499895,1.3767471230003139,ok,0.062230475999967894,0.016639135734179415,0.02573184500033676,80,438,True,length
1514,105.804,105.80428250099976,1.3746262089989614,ok,0.05968122500053141,0.01664456448099971,0.025732490999871516,80,480,True,length
1515,106.058,106.05868839399955,1.3721509919996606,ok,0.050257607001185534,0.01673250749367002,0.025674147998870467,80,419,True,length
1516,106.173,106.17403104699952,1.3690768409996963,ok,0.05173108999952092,0.01667490378483158,0.02572660599980736,80,320,True,length
1517,106.316,106.31627993799884,1.370826110998678,ok,0.05783585799872526,0.016619761063292906,0.02573167199989257,80,589,True,length
1518,106.373,106.37434529999882,1.3689517620005063,ok,0.058454345000427566,0.01658823783543971,0.025203744999089395,80,343,True,length
1519,106.402,106.40343456099981,1.3574339559982036,ok,0.04317243499826873,0.016635837645584548,0.025202971999533474,80,404,True,length
1520,106.488,106.48823684299896,1.3785060949994659,ok,0.058491116998993675,0.016708726518993012,0.025227262000043993,80,593,True,length
1521,106.604,106.60512617699897,1.3737024770016433,ok,0.06002266200084705,0.016628528392405466,0.025189975000103004,80,404,True,length
1522,106.661,106.66173821099983,1.3658054110001103,ok,0.0621590760001709,0.01650154036710601,0.025222296999345417,80,431,True,length
1523,106.69,106.6902690679999,1.3542253890009306,ok,0.04712040199956391,0.01654533296204124,0.02522694099934597,80,591,True,length
1524,107.144,107.14487131900023,1.356237186000726,ok,0.047372242999699665,0.016567601746840098,0.025225716999557335,80,475,True,length
1525,107.23,107.2301667569991,1.3609669690013106,ok,0.046456946000034804,0.01663893212659061,0.025211103000401636,80,438,True,length
1526,107.345,107.34525401999963,1.36415752999892,ok,0.04833472499922209,0.016655337772147193,0.024856482001268887,80,594,True,length
1527,107.373,107.37435970499973,1.3716733349992865,ok,0.05634504800036666,0.01664944564555886,0.024900291000449215,80,333,True,length
1528,107.661,107.66285859599884,1.3797567980000167,ok,0.06659931500144012,0.016621913746832112,0.02485583899942867,80,380,True,length
1529,107.69,107.69046871599858,1.3654828010003257,ok,0.05312823100030073,0.016611787303789448,0.024856079000528553,80,415,True,length
1530,107.776,107.77678847199968,1.365374774000884,ok,0.058269033001124626,0.016545267607593988,0.025091356999837444,80,432,True,length
1531,107.804,107.80581681299918,1.349804816998585,ok,0.04316600599850062,0.016539438430380513,0.024949058999482077,80,603,True,length
1532,108.1,108.1002399379995,1.373452403000556,ok,0.05827491299896792,0.0166474773291214,0.024855819001459167,80,465,True,length
1533,108.167,108.1687636609986,1.3701720019998902,ok,0.05783081000117818,0.016611531810126565,0.02508196899907489,80,393,True,length
1534,108.433,108.43355762899955,1.365393807000146,ok,0.04996266800117155,0.016650682949366915,0.02492244599852711,80,587,True,length
1535,108.5,108.5012653599988,1.3623201079990395,ok,0.05267545999959111,0.016577392835447253,0.024909914000090794,80,346,True,length
1536,108.533,108.5351347830001,1.3613973450010235,ok,0.05589437500020722,0.016524980784807564,0.02489774500099884,80,410,True,length
1537,108.6,108.6013609269994,1.3594504150005378,ok,0.05804334800086508,0.0164731398227916,0.024945385999672,80,345,True,length
1538,108.7,108.70050281799922,1.3394268619995273,ok,0.045597444999657455,0.01637726200001625,0.024574353001298732,80,416,True,length
1539,108.733,108.73371396400034,1.3389005930002895,ok,0.04794625600152358,0.016340860531640886,0.02461675399899832,80,379,True,length
1540,109.0,109.00027701599902,1.3483228979985142,ok,0.05558609099898604,0.016363459000003095,0.024533548999897903,80,418,True,length
1541,109.1,109.10047290299917,1.348609459000727,ok,0.05535329600024852,0.016369998721518043,0.024530136999601382,80,431,True,length
1542,109.3,109.30044375899888,1.3365718059994833,ok,0.049877768999067484,0.01628694835443052,0.02452867200008768,80,452,True,length
1543,109.367,109.36753087099896,1.3391011849998904,ok,0.05168511899864825,0.016296057215197522,0.024411448999671848,80,475,True,length
1544,109.4,109.40036143399993,1.3371615129999554,ok,0.05568445300013991,0.016220880822782165,0.02441110700056015,80,423,True,length
1545,109.633,109.63332505499966,1.322579654999572,ok,0.05265979899922968,0.01607456232912089,0.024099917000057758,80,399,True,length
1546,110.233,110.23383496099996,1.3420287810004083,ok,0.04628386900003534,0.016401411341760222,0.024778364000667352,80,458,True,length
1547,110.267,110.26748353599942,1.3418479710016982,ok,0.04792251800063241,0.016803755987008093,0.04398462900098821,78,326,True,length
1548,110.333,110.33357063899894,1.3462261780005065,ok,0.05140004100030637,0.01638989101266367,0.024784709999948973,80,387,True,length
1549,110.667,110.66716666399952,1.348676665000312,ok,0.05279355499988014,0.01640327963291441,0.024782991999018122,80,589,True,length
1550,111.033,111.03322342199863,1.3691869850008516,ok,0.05146166499980609,0.016679458620251063,0.024783247001323616,80,458,True,length
1551,111.067,111.0674901659986,1.3684575219995168,ok,0.05345987600048829,0.016645212405048276,0.02478221799901803,80,367,True,length
1552,111.133,111.1331857969999,1.3673076249997393,ok,0.05496779299937771,0.016611519898739244,0.02477862500018091,80,480,True,length
1553,111.2,111.2004879369997,1.365312100000665,ok,0.055853912999737076,0.016574984784814593,0.024783308001133264,80,591,True,length
1554,111.267,111.26758878299916,1.3676395249985944,ok,0.06337902099949133,0.016509310924056646,0.024536517001251923,80,400,True,length
1555,111.3,111.30105620299946,1.3515033939984278,ok,0.04351958299957914,0.016556452354420857,0.024621704000310274,80,387,True,length
1556,111.433,111.43328285899952,1.3683333030003269,ok,0.06360798199966666,0.016515174721519806,0.024582445999840274,80,418,True,length
1557,111.467,111.4676995739992,1.3504551909991278,ok,0.04292335699938121,0.01655069949366764,0.024619109999548527,80,480,True,length
1558,111.633,111.6339979989989,1.3562410739996267,ok,0.0587086339983216,0.016424136367093042,0.024229448001278797,80,480,True,length
1559,111.8,111.80050869499973,1.352677302000302,ok,0.05509585500112735,0.016424730177219963,0.024228601001595962,80,426,True,length
1560,112.0,112.00018200100021,1.3521294809997926,ok,0.05179143399982422,0.016459652506317164,0.024539928001104272,80,305,True,length
1561,112.079,112.07925557599992,1.358692281999538,ok,0.05634352100059914,0.01648506036708798,0.02459776400064584,80,480,True,length
1562,112.158,112.15831830899879,1.3462959379994572,ok,0.046293782001157524,0.016455374531630432,0.02454155899977195,80,395,True,length
1563,112.276,112.27752230799888,1.3528896940006234,ok,0.05906636700092349,0.016377162240512663,0.024566414000219083,80,432,True,length
1564,112.553,112.5540771699998,1.332066554999983,ok,0.047639788999731536,0.016258197265829673,0.02453676399818505,80,415,True,length
1565,112.632,112.6322182189997,1.3332999659996858,ok,0.0564395000001241,0.016162431430380313,0.02456995700049447,80,310,True,length
1566,113.0,113.00050719399951,1.3531836239999393,ok,0.05700743099987449,0.016406971987324347,0.024569748999056173,80,345,True,length
1567,113.158,113.15847055999984,1.3360932069990668,ok,0.0464916799992352,0.016323743291143764,0.02456812099990202,80,343,True,length
1568,113.276,113.27629242500007,1.3441861490009614,ok,0.05864488000042911,0.016272338683548594,0.02458236299935379,80,376,True,length
1569,113.395,113.396430331999,1.3346420360012416,ok,0.054716163000193774,0.016201266873418097,0.024539747000744683,80,402,True,length
1570,113.434,113.43468528199992,1.3289617490008823,ok,0.05273216200112074,0.01615449817721508,0.024533978999897954,80,345,True,length
1571,113.632,113.63276251599927,1.3195059199988464,ok,0.049790415998359094,0.01607201877215883,0.02458004800064373,80,369,True,length
1572,114.079,114.07915768099883,1.325151917999392,ok,0.04657060899990029,0.01618418310126684,0.024503194999851985,80,399,True,length
1573,114.158,114.15838193499985,1.3261608649991103,ok,0.0509039099997608,0.016142180810134108,0.024540016000173637,80,350,True,length
1574,114.197,114.19784228400022,1.3226004949992785,ok,0.04793231499934336,0.01613472489872395,0.024503495000317344,80,402,True,length
1575,114.237,114.23722726099913,1.3156494590002694,ok,0.0452197900012834,0.01608106198732515,0.02441814400117437,80,431,True,length
1576,114.316,114.31648773899906,1.3152957980000792,ok,0.04992756899991946,0.016016975670890467,0.024101581000650185,80,368,True,length
1577,115.048,115.0489991329996,1.2991240920000564,ok,0.047431163999135606,0.015843725088623476,0.024100277998513775,80,425,True,length
1578,115.143,115.14331128799859,1.2988445790015248,ok,0.0517179650014441,0.015786076265808507,0.024100503000227036,80,423,True,length
1579,115.333,115.33367413199994,1.3005993910010147,ok,0.05354624000028707,0.015785162759498293,0.023794151000402053,80,389,True,length
1580,115.476,115.47664419299872,1.2864037819999794,ok,0.043942431000687066,0.01572700520253282,0.02379513300002145,80,402,True,length
1581,116.0,116.00053498200032,1.2931598559989652,ok,0.051319176998731564,0.015719107569623966,0.023791154999344144,80,389,True,length
1582,116.524,116.52510451299895,1.2888142539995897,ok,0.04554207799992582,0.01573726898733426,0.023820480000722455,80,504,True,length
1583,116.619,116.61927488699985,1.288675913001498,ok,0.04925660300068557,0.015688524164551947,0.023782033000316005,80,327,True,length
1584,117.19,117.19188821699936,1.3031916549989546,ok,0.05346774799909326,0.015818973860761986,0.023920752999401884,80,417,True,length
1585,117.476,117.47694582700024,1.3158921020003618,ok,0.052623334999225335,0.01599039031645612,0.02402066699869465,80,595,True,length
1586,117.572,117.5730251699988,1.3141471070011903,ok,0.05317303400079254,0.01596137469620967,0.024014589998841984,80,311,True,length
1587,118.048,118.04850774999977,1.3060053820008761,ok,0.047987358000682434,0.015923961430382428,0.024016973000470898,80,327,True,length
1588,118.143,118.14408540099976,1.3105192269995314,ok,0.04917168599968136,0.015966019025309156,0.024016121999011375,80,334,True,length
1589,118.428,118.42869960999997,1.3114753589998145,ok,0.04933880599855911,0.015975960962039813,0.02402656500089506,80,401,True,length
1590,118.476,118.47631251100029,1.3120385420006642,ok,0.05437977700057672,0.015919385113918424,0.02401813299911737,80,480,True,length
1591,118.572,118.57219220299885,1.3104997489990637,ok,0.0575216109991743,0.01586011202532144,0.02390571599971736,80,360,True,length
1592,118.619,118.61923133100026,1.2958106580008462,ok,0.046491958000842715,0.01581376963290898,0.0239034599999286,80,325,True,length
1593,119.389,119.38943031099916,1.2951225730012084,ok,0.04756896500111907,0.01579147312657346,0.023701908001385164,80,404,True,length
1594,119.444,119.44420823899964,1.2881128299995908,ok,0.046206535000237636,0.015719978924055255,0.023700693000137107,80,359,True,length
1595,120.111,120.11201287800031,1.3019844779992127,ok,0.05115440800000215,0.015832888632907778,0.02430069000001822,80,334,True,length
1596,120.222,120.22273677699923,1.3014752959988982,ok,0.05383780499869317,0.015792508405083245,0.02427958999942348,80,591,True,length
1597,120.444,120.44502900899897,1.2962137909999,ok,0.051387899000474135,0.01575694297467704,0.024298276999616064,80,325,True,length
